GlobalEventID,date,Year,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,domain,target,title,text,description
298620829,20140524,2014,1,193,193,19,4,-10.0,10,1,10,0.823045267489712,AS,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.abc.net.au/news/2014-05-24/at-least-six-killed-in-california-drive-by-shooting/5475994,www.abc.net.au,abc,Drive-by shooter 'was Hollywood director's son',"The son of a Hollywood film director has been identified by his family as the gunman who killed six people in a drive-by shooting in southern California.

Seven more people were wounded in the Friday attack in the town of Isla Vista near the campus of the University of California at Santa Barbara.

Witnesses reported seeing a black BMW speeding through the streets and spraying bullets at people and other targets in a beachside community where many college students live.

""This incident appears to be a mass murder situation,"" Sheriff Bill Brown told a televised news conference.

""We currently have seven people confirmed dead, that includes the suspect and six victims.""

A lawyer for Peter Rodger, who worked on the hit film The Hunger Games, says Mr Rodger believes his son Elliot was responsible for the shootings.

The lawyer said Mr Rodger's family called police weeks ago after Elliot posted alarming YouTube videos about murder and suicide.

""This child was being treated by multiple professionals. The child was diagnosed at an earlier age of being a highly functional Asperger's syndrome child,"" the lawyer said.

Sheriff Brown did not identify the suspect but said authorities were investigating a possible link with a threatening video apparently made by the gunman, who identifies himself as Elliot Rodger.

In the video, which features a black BMW, he says he is a 22-year-old virgin and repeatedly complains of loneliness and rejection by women, and threatens a mass slaughter of college students and Isla Vista residents.

""This is my last video, it all has to come to this,"" the man in the video says.

""Tomorrow is the day of retribution. The day on which I will have my revenge against humanity.

""I don't know why you girls aren't attracted to me, but I will punish you all for it. It's an injustice, a crime.

""I will take great pleasure in slaughtering all of you, you will finally see that I am the truthful superior one. The true alpha male.""

YouTube has since removed the video, posting in its place a notice saying the video violated its terms of service.

Sheriff Brown said the video ""would appear to be connected"" to the shooting.

""We have obtained and are currently analysing both written and videotaped evidence that suggests this atrocity was a premeditated mass murder,"" Sheriff Brown said.

""We have identified nine separate crime scenes,"" he said, describing the situation in the streets of the college town as ""chaotic"".

The sheriff said deputies twice exchanged fire with the suspected gunman before his vehicle crashed.

He said the man died of a gunshot wound to the head, but could not immediately say if he was killed by deputies in the exchange of fire or died of a self-inflicted wound.

The names of the victims have not yet been released.

Richard Martinez said his son Christopher was one of those killed in the shooting and called for stricter controls on guns.

""Our son Christopher and six others are dead,"" he said.

""Chris died because of craven, irresponsible politicians and the NRA.

""They talk about gun rights; what about Chris's right to live? When will this insanity stop?""

Witness Xavier Mozejewski told KEYT-TV the incident was like an ""old western shoot-out"".

College student Brad Martin told a university student newspaper that his girlfriend was ""absolutely hysterical"" after being approached by the gunman with a weapon she initially was not sure was real.

""She said the next second he raised it up to her face ... and she turned around and started running,"" she told the Daily Nexus.

""That's when she heard 'bang, bang, bang' right behind her as she was running.""","A drive-by shooter who killed six people in a US university town after venting about his sexual frustration online is thought to be a Hollywood director's son.

Witnesses reported seeing a black BMW speeding through the streets of Isla Vista in southern California and spraying bullets at people and other targets.

A lawyer for Peter Rodger, who worked on the hit film The Hunger Games, says Mr Rodger believes his son Elliot was responsible for the shootings."
298620834,20140524,2014,1,193,193,19,4,-10.0,5,1,5,0.418410041841004,JA,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.japantoday.com/category/world/view/7-killed-in-california-drive-by-shooting,japantoday.com,japantoday,7 killed in California drive-by shooting,"Use your Facebook account to login or register with JapanToday. By doing so, you will also receive an email inviting you to receive our news alerts.","At least seven people were killed when a lone gunman sprayed gunfire from a car in a drive-by shooting near a college campus in the California city of Santa Barbara, including the suspected shooter, authorities said on Saturday. Seven more people were wounded in what the Santa Barbara County Sheriff…"
298621190,20140524,2014,1,193,193,19,4,-10.0,2,1,2,0.45662100456621,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://rumorfix.com/2014/05/hunger-games-assistant-directors-son-elliot-rodger-confirmed-as-shooter/,rumorfix.org,rumorfix,"Tech Magazine, News & Reviews 2024","Navigating the real estate world comes with choices, and one of the most common decisions sellers face is whether to go with a flat-fee...

How to Run a Cost-Efficient Loyalty Program in 2025 Customer loyalty is no longer just about points and discounts—it’s about value, engagement, and smart budgeting. In 2025, with increased competition and tighter marketing...

Which Vaporizers Are Ideal for Strong, Consistent Flavor If you’ve ever been disappointed by a thin, bland vapor hit, you’re not alone. I’ve been there too, spending good money on a sleek-looking...

Let’s get straight to it: the average wedding in Canada costs anywhere between $20,000 to $30,000. That’s not pocket change. Whether you’re planning a...

Remember the glory days? When you could throw your entire website into Claude and expect it to parse everything? Yeah, me neither. Context windows are...

Seeking peace and coastal beauty doesn’t require flying into major hubs or renting a car. Travelers looking for serenity and accessibility can find both...

When it comes to adding personality and dimension to your walls, flat paint simply doesn’t cut it anymore. Whether you're updating your living room,...",
298621196,20140524,2014,1,193,193,19,4,-10.0,4,1,4,0.45662100456621,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://rumorfix.com/2014/05/hunger-games-assistant-directors-son-elliot-rodger-confirmed-as-shooter/,rumorfix.org,rumorfix,"Tech Magazine, News & Reviews 2024","Navigating the real estate world comes with choices, and one of the most common decisions sellers face is whether to go with a flat-fee...

How to Run a Cost-Efficient Loyalty Program in 2025 Customer loyalty is no longer just about points and discounts—it’s about value, engagement, and smart budgeting. In 2025, with increased competition and tighter marketing...

Which Vaporizers Are Ideal for Strong, Consistent Flavor If you’ve ever been disappointed by a thin, bland vapor hit, you’re not alone. I’ve been there too, spending good money on a sleek-looking...

Let’s get straight to it: the average wedding in Canada costs anywhere between $20,000 to $30,000. That’s not pocket change. Whether you’re planning a...

Remember the glory days? When you could throw your entire website into Claude and expect it to parse everything? Yeah, me neither. Context windows are...

Seeking peace and coastal beauty doesn’t require flying into major hubs or renting a car. Travelers looking for serenity and accessibility can find both...

When it comes to adding personality and dimension to your walls, flat paint simply doesn’t cut it anymore. Whether you're updating your living room,...",
298621197,20140524,2014,1,193,193,19,4,-10.0,136,20,134,0.638296504503185,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.arabnews.com/news/576401,www.arabnews.com,arabnews,7 killed in California drive-by shooting,"Santa Barbara, California: As much as seven people were killed when a lone gunman sprayed gunfire from a car in a drive-by shooting near a college campus in the California city of Santa Barbara, including the suspected shooter, authorities said on Saturday.

Seven more people were wounded in what the Santa Barbara County Sheriff described as a premeditated atrocity late on Friday in the town of Isla Vista near the campus of the University of California at Santa Barbara.

“This incident appears to be a mass murder situation,” Santa Barbara County Sheriff Bill Brown told a televised news conference. “We currently have seven people confirmed dead, that includes the suspect and six victims.”

Witnesses reported seeing a black BMW speeding through the streets and spraying bullets at people and other targets in Isla Vista, California’s KEYT-TV reported.

The sheriff said the gunman twice exchanged fire with deputies before his vehicle crashed. The suspect was found dead in the car from a gunshot wound to the head, and authorities recovered a semiautomatic handgun, he said.

“We have obtained and are currently analyzing both written and videotaped evidence that suggests this atrocity was a premeditated mass murder,” Brown said.","Santa Barbara, California: As much as seven people were killed when a lone gunman sprayed gunfire from a car in a drive-by shooting near a college campus in the California city of Santa Barbara, including the suspected shooter, authorities said on Saturday.Seven more people were wounded in what the Santa Barbara County Sheriff described as a premeditated atrocity late on Friday in the town of Isla Vista near the campus of the University of California at Santa Barbara.“This incident appears to be a mass murder situation,” Santa Barbara County Sheriff Bill Brown told a televised news conference."
298621224,20140524,2014,1,190,190,19,4,-10.0,1,1,1,0.940860215053763,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.gmanetwork.com/news/story/362566/news/world/us-gunman-who-killed-six-was-director-s-son,www.gmanetwork.com,gmanetwork,US gunman who killed six ‘was director's son’,"SANTA BARBARA — The gunman who killed six people when he opened fire from his car in a bustling California college town was the mentally disturbed son of a Hollywood director, police and reports said Saturday.



At least seven people were injured and the suspect also died during the drive-by shooting on Friday in Isla Vista, near the campus of the University of California Santa Barbara. It was unclear whether the fatal shot was self-inflicted or delivered by police.



Peter Rodger, an assistant director of the 2012 Hollywood blockbuster ""The Hunger Games,"" believes the attacker was his 22-year-old son Elliot, lawyer Alan Shifman told reporters, although that was not immediately confirmed by police.



On the eve of the Memorial Day holiday weekend, the gunman sprayed bullets from his black BMW on pedestrians at multiple locations in the small oceanfront town, starting around 9:30 pm (0430 GMT Saturday).



""The problem with an incident like this is it's obviously the work of a madman,"" Santa Barbara County Sheriff Bill Brown told a news conference.



""We have obtained and we are currently analyzing both written and videotaped evidence that suggests that this atrocity was a premeditated mass murder.""



Authorities said there were nine separate crime scenes in what was a ""chaotic"" situation.



Shifman, the family attorney, said Elliot Rodger had been diagnosed as being a ""highly functional Asperger's Syndrome child"" and was being treated by ""multiple"" professionals.



Police are investigating a video entitled ""Retribution"" apparently posted on YouTube by Rodger in which a man sitting in a car rants about women who rejected and ignored him for the past eight years, vowing to ""punish you all for it.""



ABC News also identified the shooter as Elliot Rodger.



- Site of 2001 shooting -



Ambulances and police cars swarmed the streets after the shooting -- just the latest in a string of gun massacres that have rocked the United States in recent years.



Andrew Jun, a third year economics and accounting student, told AFP the situation was ""pretty surreal.""



""It's unbelievable that this kind of thing can happen,"" he said.



Other witnesses said they initially mistook the gunshots for fireworks or firecrackers.



Sienna Schwartz, her voice breaking, recalled how she came face-to-face with the gunman.



At first, she mistook the attacker's ""little black pistol"" for an airsoft gun.



""I turned around, and I started walking the other way. He shot, and I felt like -- I just felt, like, the wind pass right by my face,"" Schwartz told CNN as she choked back tears.



By grisly coincidence, in 2001, the son of ""Ally McBeal"" and ""The Wire"" television series director Daniel Attias ran down four pedestrians with his car on a crowded street just a block away from the scene of Friday's assault.



Witnesses said that part-time college student David Attias got out of the car after his deed and shouted ""I am the angel of death.""



He was ruled insane and locked up in a state hospital after being initially convicted of second-degree murder.



- Video could shed clues -



Authorities, who say Friday's shooter acted alone but have not released details on a possible motive, also are investigating the YouTube video.



In it, the man believed to be Rodger speaks of a ""day of retribution"" for his life of ""loneliness, rejection and unfulfilled desires.""



""I will slaughter every single spoiled, stuck-up blonde slut I see inside there. All those girls that I've desired so much, they have all rejected me and looked down upon me as an inferior man,"" he says.



The shooter twice exchanged gunfire with police from his car before crashing into a parked vehicle.



When officers approached him, the suspect ""was dead of an apparent gunshot wound to the head,"" according to the county sheriff Brown.



Police said they recovered a handgun from the car.



The shooting came just weeks before the end of the academic year, with some students preparing for graduation ceremonies while others were about to take final exams.



Located about 100 miles (160 kilometers) northwest of Los Angeles, the University of California Santa Barbara is home to over 20,000 undergraduate students, according to the institution's website.



School shootings have become a tragic periodic occurrence in the United States in recent years, from the December 2012 massacre at Newtown, Connecticut, that left 20 small children dead to the Virginia Tech college shooting in April 2007 in which 33 people, including the lone gunman, lost their lives. — Agence France-Presse","The gunman who killed six people when he opened fire from his car in a bustling California college town was the mentally disturbed son of a Hollywood director, police and reports said Saturday."
298626891,20140524,2014,1,190,190,19,4,-10.0,2,1,2,0.660695626212867,US,,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.radioaustralia.net.au/international/2014-05-24/santa-barbara-driveby-shooting-hollywood-directors-son-elliot-rodger-suspected-responsible-for-gun-a/1316202,www.abc.net.au,abc,ABC Pacific,"A simple guide to ABC Pacific. Our team answers all your questions about the new site, our new name and has info on where you can find us on Facebook and Twitter.","For the latest features, programs, news, audio, podcasts, sport, recipes, events, photos and videos for ABC Pacific."
298627086,20140524,2014,1,193,193,19,4,-10.0,4,1,4,0.862068965517241,US,,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://losangeles.cbslocal.com/2014/05/24/shooting-rampage-victims-father-tearfully-asks-when-will-this-insanity-stop/,www.cbsnews.com,cbsnews,"Shooting Rampage Victim's Father Tearfully Asks 'When Will This Insanity Stop?""","GOLETA (AP) — A man whose son was among the victims killed in a rampage near a California university quaked with grief and rage as he described his ""lost and broken"" family and the proliferation of guns he believes led to his son's death.

Police said Saturday that 20-year-old Christopher Ross Michael-Martinez was the last of six people killed by suspect Elliot Rodger near the University of California, Santa Barbara before the gunman apparently shot and killed himself.

Michael-Martinez's father Richard Martinez says he talked to his son, a sophomore at UC Santa Barbara, just 45 minutes before he was killed.

The father choked back tears as he talked to reporters before a news conference, saying ""When will this insanity stop?""

Martinez then shouted ""we should say to ourselves 'not one more!' "" before dissolving into tears.

He blamed politicians and the National Rifle Association for allowing guns to be so accessible.

All the guns used in the attack reportedly purchased legally in the Santa Barbara area.

CBS2/KCAL9 reporter Greg Mills said all of the seven injured are expected to pull through.","Christopher Ross Michael-Martinez was the last of six people killed by suspect Elliot Rodger near the University of California, Santa Barbara."
298627173,20140524,2014,1,193,193,19,4,-10.0,2,1,2,0.53475935828877,US,,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.thehindu.com/news/international/world/3-dead-in-driveby-shooting-in-california/article6044543.ece,www.thehindu.com,thehindu,7 dead in drive-by shooting in California,"A drive-by shooter went on a rampage near a Santa Barbara university campus that left seven people dead, including the attacker, and seven others wounded, authorities said on Saturday.

The gunman got into two battles with deputies during Friday night’s rampage in the beachside community of Isla Vista before crashing his black BMW into a parked car, Santa Barbara County Sheriff Bill Brown said.

Deputies found the gunman dead with a gunshot wound to the head, but it wasn’t immediately clear whether he was killed by gunfire or if he committed suicide, he said.

A semi-automatic handgun was recovered from the scene near the campus of the University of California, Santa Barbara.

Investigators know the gunman’s name but would not release it before relatives were notified, Mr. Brown said.

“We’re analysing both written and videotaped evidence that suggests that this atrocity was a premeditated mass murder,” Mr. Brown said.

A student told KEYT-TV he saw shots fired from a BMW, fatally striking one woman and critically injuring another woman.

“I heard shots, scream, pain,” Michael Vitak said. “All emotions. I hope she is going to be fine.”",global News:7 dead in drive-by shooting in California
298627431,20140524,2014,1,193,193,19,4,-10.0,2,1,2,0.823045267489712,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.abc.net.au/news/2014-05-24/at-least-six-killed-in-california-drive-by-shooting/5475994,www.abc.net.au,abc,Drive-by shooter 'was Hollywood director's son',"The son of a Hollywood film director has been identified by his family as the gunman who killed six people in a drive-by shooting in southern California.

Seven more people were wounded in the Friday attack in the town of Isla Vista near the campus of the University of California at Santa Barbara.

Witnesses reported seeing a black BMW speeding through the streets and spraying bullets at people and other targets in a beachside community where many college students live.

""This incident appears to be a mass murder situation,"" Sheriff Bill Brown told a televised news conference.

""We currently have seven people confirmed dead, that includes the suspect and six victims.""

A lawyer for Peter Rodger, who worked on the hit film The Hunger Games, says Mr Rodger believes his son Elliot was responsible for the shootings.

The lawyer said Mr Rodger's family called police weeks ago after Elliot posted alarming YouTube videos about murder and suicide.

""This child was being treated by multiple professionals. The child was diagnosed at an earlier age of being a highly functional Asperger's syndrome child,"" the lawyer said.

Sheriff Brown did not identify the suspect but said authorities were investigating a possible link with a threatening video apparently made by the gunman, who identifies himself as Elliot Rodger.

In the video, which features a black BMW, he says he is a 22-year-old virgin and repeatedly complains of loneliness and rejection by women, and threatens a mass slaughter of college students and Isla Vista residents.

""This is my last video, it all has to come to this,"" the man in the video says.

""Tomorrow is the day of retribution. The day on which I will have my revenge against humanity.

""I don't know why you girls aren't attracted to me, but I will punish you all for it. It's an injustice, a crime.

""I will take great pleasure in slaughtering all of you, you will finally see that I am the truthful superior one. The true alpha male.""

YouTube has since removed the video, posting in its place a notice saying the video violated its terms of service.

Sheriff Brown said the video ""would appear to be connected"" to the shooting.

""We have obtained and are currently analysing both written and videotaped evidence that suggests this atrocity was a premeditated mass murder,"" Sheriff Brown said.

""We have identified nine separate crime scenes,"" he said, describing the situation in the streets of the college town as ""chaotic"".

The sheriff said deputies twice exchanged fire with the suspected gunman before his vehicle crashed.

He said the man died of a gunshot wound to the head, but could not immediately say if he was killed by deputies in the exchange of fire or died of a self-inflicted wound.

The names of the victims have not yet been released.

Richard Martinez said his son Christopher was one of those killed in the shooting and called for stricter controls on guns.

""Our son Christopher and six others are dead,"" he said.

""Chris died because of craven, irresponsible politicians and the NRA.

""They talk about gun rights; what about Chris's right to live? When will this insanity stop?""

Witness Xavier Mozejewski told KEYT-TV the incident was like an ""old western shoot-out"".

College student Brad Martin told a university student newspaper that his girlfriend was ""absolutely hysterical"" after being approached by the gunman with a weapon she initially was not sure was real.

""She said the next second he raised it up to her face ... and she turned around and started running,"" she told the Daily Nexus.

""That's when she heard 'bang, bang, bang' right behind her as she was running.""","A drive-by shooter who killed six people in a US university town after venting about his sexual frustration online is thought to be a Hollywood director's son.

Witnesses reported seeing a black BMW speeding through the streets of Isla Vista in southern California and spraying bullets at people and other targets.

A lawyer for Peter Rodger, who worked on the hit film The Hunger Games, says Mr Rodger believes his son Elliot was responsible for the shootings."
298627436,20140524,2014,1,193,193,19,4,-10.0,6,1,6,0.823045267489712,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.abc.net.au/news/2014-05-24/at-least-six-killed-in-california-drive-by-shooting/5475994,www.abc.net.au,abc,Drive-by shooter 'was Hollywood director's son',"The son of a Hollywood film director has been identified by his family as the gunman who killed six people in a drive-by shooting in southern California.

Seven more people were wounded in the Friday attack in the town of Isla Vista near the campus of the University of California at Santa Barbara.

Witnesses reported seeing a black BMW speeding through the streets and spraying bullets at people and other targets in a beachside community where many college students live.

""This incident appears to be a mass murder situation,"" Sheriff Bill Brown told a televised news conference.

""We currently have seven people confirmed dead, that includes the suspect and six victims.""

A lawyer for Peter Rodger, who worked on the hit film The Hunger Games, says Mr Rodger believes his son Elliot was responsible for the shootings.

The lawyer said Mr Rodger's family called police weeks ago after Elliot posted alarming YouTube videos about murder and suicide.

""This child was being treated by multiple professionals. The child was diagnosed at an earlier age of being a highly functional Asperger's syndrome child,"" the lawyer said.

Sheriff Brown did not identify the suspect but said authorities were investigating a possible link with a threatening video apparently made by the gunman, who identifies himself as Elliot Rodger.

In the video, which features a black BMW, he says he is a 22-year-old virgin and repeatedly complains of loneliness and rejection by women, and threatens a mass slaughter of college students and Isla Vista residents.

""This is my last video, it all has to come to this,"" the man in the video says.

""Tomorrow is the day of retribution. The day on which I will have my revenge against humanity.

""I don't know why you girls aren't attracted to me, but I will punish you all for it. It's an injustice, a crime.

""I will take great pleasure in slaughtering all of you, you will finally see that I am the truthful superior one. The true alpha male.""

YouTube has since removed the video, posting in its place a notice saying the video violated its terms of service.

Sheriff Brown said the video ""would appear to be connected"" to the shooting.

""We have obtained and are currently analysing both written and videotaped evidence that suggests this atrocity was a premeditated mass murder,"" Sheriff Brown said.

""We have identified nine separate crime scenes,"" he said, describing the situation in the streets of the college town as ""chaotic"".

The sheriff said deputies twice exchanged fire with the suspected gunman before his vehicle crashed.

He said the man died of a gunshot wound to the head, but could not immediately say if he was killed by deputies in the exchange of fire or died of a self-inflicted wound.

The names of the victims have not yet been released.

Richard Martinez said his son Christopher was one of those killed in the shooting and called for stricter controls on guns.

""Our son Christopher and six others are dead,"" he said.

""Chris died because of craven, irresponsible politicians and the NRA.

""They talk about gun rights; what about Chris's right to live? When will this insanity stop?""

Witness Xavier Mozejewski told KEYT-TV the incident was like an ""old western shoot-out"".

College student Brad Martin told a university student newspaper that his girlfriend was ""absolutely hysterical"" after being approached by the gunman with a weapon she initially was not sure was real.

""She said the next second he raised it up to her face ... and she turned around and started running,"" she told the Daily Nexus.

""That's when she heard 'bang, bang, bang' right behind her as she was running.""","A drive-by shooter who killed six people in a US university town after venting about his sexual frustration online is thought to be a Hollywood director's son.

Witnesses reported seeing a black BMW speeding through the streets of Isla Vista in southern California and spraying bullets at people and other targets.

A lawyer for Peter Rodger, who worked on the hit film The Hunger Games, says Mr Rodger believes his son Elliot was responsible for the shootings."
298628144,20140524,2014,0,12,12,1,1,-0.4,1,1,1,0.37593984962406,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.app.com/story/news/nation/2014/05/24/things-know-shooting-near-campus/9547391/?from=global&sessionKey=&autologin=,www.app.com,app,5 things to know about shooting near campus,"A drive-by shooter went on a rampage Friday near the University of California, Santa Barbara that left seven people dead, including the attacker, and seven others wounded, authorities said Saturday. Here are five things to know about the attack:

Gunfire began pouring out of a black BMW around 9:30 p.m. Friday in the tiny community of Isla Vista, next to the university. By the time it stopped, seven people were dead, seven more injured and police were left with nine crime scenes to sift through. Witnesses reported hearing a barrage of gunfire, and one told a TV station that the gunman flashed his weapon at her moments before she felt bullets whizzing by her head. The shooter was involved in two gunbattles with police before he crashed his car. He was found dead with a gunshot wound to the head. It’s unclear if he committed suicide or was killed by police.

WHO WAS THE SHOOTER?

The family of Elliot Rodger, 22, believes he was the man who went on the shooting rampage, Alan Shifman, an attorney for Rodger’s father, Peter, said Saturday. “The Rodger family offers their deepest compassion and sympathy to the families involved in this terrible tragedy. We are experiencing the most inconceivable pain, and our hearts go out to everybody involved,” Shifman said. Peter Rodger was an assistant director on “The Hunger Games.”

Law-enforcement officers have not identified Rodger as the suspect, however.

WHAT ABOUT THE YOUTUBE VIDEO?

There remain many unanswered questions about a seven-minute-long YouTube video in which a man outlines his plans for violent revenge because of repeated rejection from women. Police are analyzing the video as part of their investigation, but the identity of the person who made it couldn’t be independently confirmed. In it, the man sits in the driver’s seat of a car and threatens to kill sorority girls and people on the streets of Isla Vista. He said college has been a “torturous” experience for him and said at the age of 22 he had never kissed a girl and was a virgin. Shifman said the family called police several weeks ago after they were alarmed by YouTube videos about suicide and murders. It’s unclear whether the videos are related.

WHO WAS KILLED AND INJURED?

Authorities have not identified those who were killed. In a statement, the University of California, Santa Barbara said it’s “shocked and saddened” by the shootings. The university said several students were shot and taken to the hospital.

The Santa Barbara County Sheriff’s Office is leading the investigation. “It’s obviously the work of a madman,” Sheriff Bill Brown said.",Here are five things to know about the attack
298628969,20140524,2014,1,141,141,14,3,-6.5,4,1,4,0.578034682080925,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.examiner.com/article/hunger-games-assistant-director-s-son-drive-by-shooting-elliot-rodger-kills-6,www.examiner.com,examiner,StockExaminer - AI-Powered Stock Chatbot,"Welcome to the StockExaminer© developed by Examiner.com!

AI chatbot that uses function calling to render relevant TradingView stock market widgets. Built using TradingView Widgets and powered by Llama3-70b from Meta Inc.","Discover Stock Examiner, the AI-powered chatbot delivering instant, interactive stock charts, real-time financials, breaking news, stock screeners, and more—all in one seamless experience."
298629075,20140524,2014,1,12,12,1,1,-0.4,13,8,13,0.654568506557976,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.theepochtimes.com/n3/694435-elliot-rodger-photos-and-videos-dead-ucsb-student-named-as-suspect-in-shooting-spree/,www.theepochtimes.com,theepochtimes,"Breaking News, Latest News, World News and Videos",,"Get the latest breaking news, in-depth reporting, and insightful analysis on a wide range of topics, including politics, culture, and world events |  The Epoch Times is a trusted source for real news and information that is free from influence and bias."
298629634,20140524,2014,1,193,193,19,4,-10.0,260,58,260,0.435667305073687,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.nation.com.pk/international/25-May-2014/heartbroken-teen-kills-7-in-us,nation.com.pk,nation,Heartbroken teen kills 7 in US,"Los Angeles - Seven people were killed in a drive-by shooting at a university campus in southern California overnight Friday, in what police called ‘mass murder’.

The gunman also died after exchanging fire with police, authorities said. It was not clear whether the fatal gunshot was self-inflicted or delivered by police. Driving a black BMW, the suspect opened fire on pedestrians from his vehicle at several locations in the town of Isla Vista in Santa Barbara on a busy Friday night.

Police are ‘analyzing both written and videotaped evidence that suggest this atrocity was a premeditated mass murder,’ Santa Barbara County Sheriff Bill Brown told a press conference. ‘We have identified nine separate crime scenes,’ Brown said, describing the situation in the streets of the college town as ‘chaotic’. TV footage showed ambulances and police cars swarming the campus. Authorities believe the shooter acted alone and are investigating a threatening video posted by the alleged gunman on YouTube.

Police are looking into a possible link with a Youtube video in which a young man complains of repeated rejection by women and threatens to take revenge. Seven other people are in hospital, and being treated for bullet wounds. The shootings occurred at several sites in the town of Isla Vista, and there were nine crime scenes, police said.

Witnesses described seeing a black BMW speeding through the streets, with shots being fired at people. Student Michael Vitek told local TV station KEYT he had seen one woman being fatally struck and another critically injured. ‘I heard shots, scream, pain,’ he said.

They have not yet released the suspect’s name. The shooter twice exchanged gunfire with police from his car before crashing into a parked vehicle. When police approached him, the suspect ‘was dead of an apparent gunshot wound to the head,’ Brown said. Police said they recovered a handgun from the suspect’s vehicle. The shooting hit as the academic year was winding down, with some students preparing for graduation ceremonies, while others were about to take final exams.

School shootings have become a tragic periodic occurrence in the United States in recent years, from the December 2012 massacre at Newtown, Connecticut that left 20 small children dead to the Virginia Tech college shooting in April 2007 in which 33 people, including the lone gunman, lost their lives.

Police say they were alerted to the shootings around 21:30 on Friday (04:30 GMT on Saturday). Six minutes later, the suspect and responding officers exchanged gunfire. The suspect fled. But after a second exchange of fire with police, he eventually crashed into a parked vehicle.

He was found dead in his car with a bullet wound to the head. A semi-automatic handgun was recovered from the vehicle. Investigators know the suspect’s name but would not release it before all relatives were notified, Santa Barbara County Sheriff Bill Brown told reporters.","Los Angeles  - Seven people were killed in a drive-by shooting at a university campus in southern California overnight Friday, in what police called"
